package_id,required_size,status,assigned_locker_id,assigned_locker_size
147497,small,accepted,23.0,small
147498,small,accepted,36.0,small
147499,large,accepted,120.0,large
147500,large,accepted,104.0,large
147501,medium,accepted,62.0,medium
147502,medium,accepted,69.0,medium
147503,medium,accepted,69.0,medium
147504,small,accepted,4.0,small
147505,medium,accepted,53.0,medium
147506,medium,accepted,67.0,medium
147507,medium,accepted,61.0,medium
147508,large,accepted,95.0,large
147509,small,accepted,36.0,small
147510,medium,accepted,53.0,medium
147511,small,accepted,7.0,small
147512,large,accepted,99.0,large
147513,small,accepted,5.0,small
147514,small,accepted,21.0,small
147515,small,accepted,21.0,small
147516,large,accepted,95.0,large
147517,small,accepted,22.0,small
147518,small,accepted,5.0,small
147519,small,accepted,21.0,small
147520,small,accepted,37.0,small
147521,medium,accepted,54.0,medium
147522,medium,accepted,68.0,medium
147523,medium,accepted,60.0,medium
147524,large,accepted,105.0,large
147525,small,accepted,34.0,small
147526,large,accepted,110.0,large
147527,large,accepted,109.0,large
147528,medium,accepted,74.0,medium
147529,small,accepted,8.0,small
147530,large,accepted,104.0,large
147531,small,accepted,6.0,small
147532,large,accepted,95.0,large
147533,medium,accepted,54.0,medium
147534,medium,accepted,75.0,medium
147535,small,accepted,6.0,small
147536,small,accepted,35.0,small
147537,large,accepted,96.0,large
147538,small,accepted,4.0,small
147539,large,accepted,109.0,large
147540,small,accepted,8.0,small
147541,large,accepted,101.0,large
147542,small,accepted,36.0,small
147543,small,accepted,6.0,small
147544,medium,accepted,74.0,medium
147545,medium,accepted,74.0,medium
147546,large,accepted,109.0,large
147547,large,accepted,106.0,large
147548,medium,accepted,76.0,medium
147549,large,accepted,105.0,large
147550,medium,accepted,83.0,medium
147551,small,accepted,37.0,small
147552,small,accepted,38.0,small
147553,large,accepted,111.0,large
147554,small,accepted,21.0,small
147555,small,accepted,6.0,small
147556,small,accepted,20.0,small
147557,small,accepted,6.0,small
147558,large,accepted,105.0,large
147559,medium,accepted,46.0,medium
147560,medium,accepted,53.0,medium
147561,medium,accepted,88.0,medium
147562,medium,accepted,90.0,medium
147563,small,accepted,7.0,small
147564,large,accepted,111.0,large
147565,medium,accepted,61.0,medium
147566,large,accepted,104.0,large
147567,small,accepted,3.0,small
147568,medium,accepted,49.0,medium
147569,small,accepted,4.0,small
147570,large,accepted,111.0,large
147571,large,accepted,96.0,large
147572,large,accepted,104.0,large
147573,medium,accepted,67.0,medium
147574,small,accepted,4.0,small
147575,large,accepted,115.0,large
147576,small,accepted,8.0,small
147577,large,accepted,110.0,large
147578,small,accepted,37.0,small
147579,medium,accepted,56.0,medium
147580,medium,accepted,82.0,medium
147581,large,accepted,100.0,large
147582,small,accepted,21.0,small
147583,medium,accepted,53.0,medium
147584,large,accepted,116.0,large
147585,large,accepted,114.0,large
147586,large,accepted,95.0,large
147587,small,accepted,21.0,small
147588,medium,accepted,63.0,medium
147589,large,accepted,115.0,large
147590,small,accepted,19.0,small
147591,medium,accepted,46.0,medium
147592,medium,accepted,54.0,medium
147593,large,accepted,121.0,large
147594,medium,accepted,46.0,medium
147595,small,accepted,23.0,small
147596,small,accepted,20.0,small
147597,medium,accepted,70.0,medium
147598,small,accepted,36.0,small
147599,small,accepted,23.0,small
147600,small,accepted,6.0,small
147601,medium,accepted,69.0,medium
147602,large,accepted,109.0,large
147603,large,accepted,99.0,large
147604,large,accepted,99.0,large
147605,medium,accepted,77.0,medium
147606,medium,accepted,84.0,medium
147607,medium,accepted,48.0,medium
147608,large,accepted,109.0,large
147609,medium,accepted,60.0,medium
147610,large,accepted,99.0,large
147611,large,accepted,115.0,large
147612,large,accepted,99.0,large
147613,medium,accepted,68.0,medium
147614,medium,accepted,75.0,medium
147615,small,accepted,37.0,small
147616,small,accepted,4.0,small
147617,medium,accepted,74.0,medium
147618,medium,accepted,61.0,medium
147619,large,accepted,99.0,large
147620,large,accepted,99.0,large
147621,large,accepted,109.0,large
147622,small,accepted,7.0,small
147623,large,accepted,115.0,large
147624,large,accepted,96.0,large
147625,large,accepted,97.0,large
147626,large,accepted,102.0,large
147627,medium,accepted,55.0,medium
147628,large,accepted,104.0,large
147629,large,accepted,109.0,large
147630,medium,accepted,91.0,medium
147631,medium,accepted,89.0,medium
147632,large,accepted,99.0,large
147633,medium,accepted,82.0,medium
147634,medium,accepted,50.0,medium
147635,small,accepted,5.0,small
147636,small,accepted,19.0,small
147637,large,accepted,116.0,large
147638,medium,accepted,74.0,medium
147639,small,accepted,6.0,small
147640,large,accepted,99.0,large
147641,small,accepted,20.0,small
147642,small,accepted,6.0,small
147643,large,accepted,99.0,large
147644,large,accepted,99.0,large
147645,medium,accepted,46.0,medium
147646,medium,accepted,67.0,medium
147647,large,accepted,99.0,large
147648,small,accepted,21.0,small
147649,small,accepted,21.0,small
147650,medium,accepted,46.0,medium
147651,medium,accepted,46.0,medium
147652,small,accepted,6.0,small
147653,small,accepted,6.0,small
147654,medium,accepted,46.0,medium
147655,large,accepted,99.0,large
147656,small,accepted,6.0,small
147657,medium,accepted,46.0,medium
147658,medium,accepted,53.0,medium
147659,large,accepted,99.0,large
147660,medium,accepted,60.0,medium
147661,medium,accepted,46.0,medium
147662,medium,accepted,67.0,medium
147663,large,accepted,104.0,large
147664,medium,accepted,74.0,medium
147665,large,accepted,104.0,large
147666,small,accepted,21.0,small
147667,medium,accepted,53.0,medium
147668,large,accepted,109.0,large
147669,medium,accepted,53.0,medium
147670,medium,accepted,81.0,medium
147671,medium,accepted,88.0,medium
147672,medium,accepted,74.0,medium
147673,large,accepted,99.0,large
147674,medium,accepted,53.0,medium
147675,medium,accepted,60.0,medium
147676,medium,accepted,53.0,medium
147677,medium,accepted,67.0,medium
147678,medium,accepted,88.0,medium
147679,medium,accepted,74.0,medium
147680,large,accepted,99.0,large
147681,medium,accepted,60.0,medium
147682,large,accepted,109.0,large
147683,large,accepted,99.0,large
147684,large,accepted,99.0,large
147685,medium,accepted,60.0,medium
147686,small,accepted,21.0,small
147687,large,accepted,99.0,large
147688,small,accepted,20.0,small
147689,medium,accepted,74.0,medium
147690,medium,accepted,47.0,medium
147691,small,accepted,21.0,small
147692,medium,accepted,67.0,medium
147693,medium,accepted,46.0,medium
147694,medium,accepted,67.0,medium
147695,large,accepted,104.0,large
147696,medium,accepted,47.0,medium
147697,small,accepted,7.0,small
147698,small,accepted,22.0,small
147699,large,accepted,104.0,large
147700,large,accepted,109.0,large
147701,small,accepted,21.0,small
147702,medium,accepted,74.0,medium
147703,medium,accepted,47.0,medium
147704,large,accepted,99.0,large
147705,large,accepted,99.0,large
147706,small,accepted,21.0,small
147707,small,accepted,6.0,small
147708,small,accepted,36.0,small
147709,medium,accepted,81.0,medium
147710,medium,accepted,81.0,medium
147711,medium,accepted,88.0,medium
147712,medium,accepted,88.0,medium
147713,large,accepted,99.0,large
147714,large,accepted,104.0,large
147715,medium,accepted,53.0,medium
147716,small,accepted,35.0,small
147717,large,accepted,99.0,large
147718,medium,accepted,54.0,medium
147719,small,accepted,36.0,small
147720,medium,accepted,46.0,medium
147721,large,accepted,99.0,large
147722,large,accepted,114.0,large
147723,large,accepted,104.0,large
147724,large,accepted,114.0,large
147725,small,accepted,37.0,small
147726,medium,accepted,46.0,medium
147727,small,accepted,7.0,small
147728,medium,accepted,61.0,medium
147729,small,accepted,6.0,small
147730,small,accepted,5.0,small
147731,medium,accepted,88.0,medium
147732,medium,accepted,47.0,medium
147733,large,accepted,99.0,large
147734,large,accepted,104.0,large
147735,large,accepted,109.0,large
147736,small,accepted,21.0,small
147737,small,accepted,5.0,small
147738,small,accepted,4.0,small
147739,small,accepted,7.0,small
147740,small,accepted,5.0,small
147741,medium,accepted,60.0,medium
147742,medium,accepted,47.0,medium
147743,medium,accepted,53.0,medium
147744,small,accepted,8.0,small
147745,small,accepted,21.0,small
147746,small,accepted,20.0,small
147747,medium,accepted,81.0,medium
147748,medium,accepted,81.0,medium
147749,small,accepted,21.0,small
147750,medium,accepted,54.0,medium
147751,medium,accepted,53.0,medium
147752,large,accepted,104.0,large
147753,small,accepted,6.0,small
147754,medium,accepted,53.0,medium
147755,medium,accepted,46.0,medium
147756,medium,accepted,54.0,medium
147757,small,accepted,21.0,small
147758,small,accepted,36.0,small
147759,large,accepted,104.0,large
147760,medium,accepted,60.0,medium
147761,large,accepted,104.0,large
147762,medium,accepted,60.0,medium
147763,medium,accepted,61.0,medium
147764,small,accepted,5.0,small
147765,large,accepted,119.0,large
147766,small,accepted,19.0,small
147767,medium,accepted,61.0,medium
147768,small,accepted,20.0,small
147769,small,accepted,7.0,small
147770,large,accepted,99.0,large
147771,medium,accepted,46.0,medium
147772,small,accepted,6.0,small
147773,small,accepted,36.0,small
147774,medium,accepted,46.0,medium
147775,large,accepted,104.0,large
147776,medium,accepted,46.0,medium
147777,medium,accepted,53.0,medium
147778,large,accepted,99.0,large
147779,small,accepted,6.0,small
147780,medium,accepted,46.0,medium
147781,medium,accepted,60.0,medium
147782,large,accepted,99.0,large
147783,small,accepted,6.0,small
147784,medium,accepted,60.0,medium
147785,medium,accepted,67.0,medium
147786,small,accepted,6.0,small
147787,large,accepted,104.0,large
147788,medium,accepted,74.0,medium
147789,small,accepted,6.0,small
147790,medium,accepted,46.0,medium
147791,large,accepted,104.0,large
147792,medium,accepted,81.0,medium
147793,small,accepted,6.0,small
147794,small,accepted,6.0,small
147795,large,accepted,99.0,large
147796,medium,accepted,88.0,medium
147797,medium,accepted,46.0,medium
147798,large,accepted,104.0,large
147799,small,accepted,6.0,small
147800,medium,accepted,46.0,medium
147801,large,accepted,119.0,large
147802,small,accepted,21.0,small
147803,small,accepted,6.0,small
147804,medium,accepted,67.0,medium
147805,small,accepted,6.0,small
147806,small,accepted,6.0,small
147807,medium,accepted,60.0,medium
147808,large,accepted,124.0,large
147809,small,accepted,21.0,small
147810,small,accepted,6.0,small
147811,large,accepted,99.0,large
147812,medium,accepted,46.0,medium
147813,small,accepted,36.0,small
147814,large,accepted,124.0,large
147815,medium,accepted,46.0,medium
147816,medium,accepted,81.0,medium
147817,small,accepted,6.0,small
147818,medium,accepted,53.0,medium
147819,medium,accepted,53.0,medium
147820,small,accepted,21.0,small
147821,small,accepted,5.0,small
147822,medium,accepted,53.0,medium
147823,small,accepted,7.0,small
147824,medium,accepted,53.0,medium
147825,small,accepted,6.0,small
147826,large,accepted,104.0,large
147827,large,accepted,99.0,large
147828,medium,accepted,74.0,medium
147829,small,accepted,5.0,small
147830,medium,accepted,46.0,medium
147831,medium,accepted,46.0,medium
147832,medium,accepted,53.0,medium
147833,medium,accepted,60.0,medium
147834,small,accepted,6.0,small
147835,medium,accepted,46.0,medium
147836,medium,accepted,46.0,medium
147837,medium,accepted,60.0,medium
147838,small,accepted,20.0,small
147839,large,accepted,104.0,large
147840,medium,accepted,88.0,medium
147841,medium,accepted,46.0,medium
147842,medium,accepted,60.0,medium
147843,large,accepted,99.0,large
147844,large,accepted,99.0,large
147845,medium,accepted,46.0,medium
147846,medium,accepted,46.0,medium
147847,small,accepted,5.0,small
147848,medium,accepted,47.0,medium
147849,large,accepted,99.0,large
147850,small,accepted,20.0,small
147851,medium,accepted,46.0,medium
147852,medium,accepted,60.0,medium
147853,large,accepted,95.0,large
147854,small,accepted,36.0,small
147855,medium,accepted,46.0,medium
147856,medium,accepted,67.0,medium
147857,small,accepted,22.0,small
147858,medium,accepted,74.0,medium
147859,medium,accepted,46.0,medium
147860,medium,accepted,81.0,medium
147861,small,accepted,21.0,small
147862,large,accepted,109.0,large
147863,small,accepted,21.0,small
147864,large,accepted,114.0,large
147865,medium,accepted,54.0,medium
147866,small,accepted,5.0,small
147867,small,accepted,20.0,small
147868,large,accepted,104.0,large
147869,medium,accepted,88.0,medium
147870,large,accepted,100.0,large
147871,large,accepted,104.0,large
147872,medium,accepted,47.0,medium
147873,large,accepted,99.0,large
147874,medium,accepted,46.0,medium
147875,medium,accepted,61.0,medium
147876,large,accepted,114.0,large
147877,small,accepted,35.0,small
147878,medium,accepted,46.0,medium
147879,small,accepted,21.0,small
147880,medium,accepted,46.0,medium
147881,medium,accepted,46.0,medium
147882,medium,accepted,68.0,medium
147883,small,accepted,5.0,small
147884,large,accepted,124.0,large
147885,small,accepted,6.0,small
147886,medium,accepted,46.0,medium
147887,medium,accepted,53.0,medium
147888,medium,accepted,53.0,medium
147889,large,accepted,104.0,large
147890,large,accepted,104.0,large
147891,small,accepted,21.0,small
147892,large,accepted,99.0,large
147893,small,accepted,22.0,small
147894,large,accepted,105.0,large
147895,small,accepted,37.0,small
147896,small,accepted,35.0,small
147897,large,accepted,110.0,large
147898,medium,accepted,61.0,medium
147899,medium,accepted,46.0,medium
147900,small,accepted,37.0,small
147901,medium,accepted,75.0,medium
147902,small,accepted,6.0,small
147903,medium,accepted,47.0,medium
147904,medium,accepted,54.0,medium
147905,large,accepted,114.0,large
147906,small,accepted,6.0,small
147907,medium,accepted,53.0,medium
147908,large,accepted,100.0,large
147909,small,accepted,4.0,small
147910,small,accepted,21.0,small
147911,medium,accepted,53.0,medium
147912,medium,accepted,47.0,medium
147913,small,accepted,7.0,small
147914,small,accepted,6.0,small
147915,medium,accepted,60.0,medium
147916,large,accepted,114.0,large
147917,large,accepted,115.0,large
147918,medium,accepted,60.0,medium
147919,medium,accepted,54.0,medium
147920,medium,accepted,82.0,medium
147921,medium,accepted,89.0,medium
147922,medium,accepted,48.0,medium
147923,small,accepted,37.0,small
147924,medium,accepted,67.0,medium
147925,medium,accepted,68.0,medium
147926,large,accepted,95.0,large
147927,small,accepted,21.0,small
147928,medium,accepted,46.0,medium
147929,medium,accepted,61.0,medium
147930,small,accepted,5.0,small
147931,medium,accepted,53.0,medium
147932,large,accepted,99.0,large
147933,medium,accepted,53.0,medium
147934,large,accepted,99.0,large
147935,medium,accepted,68.0,medium
147936,medium,accepted,53.0,medium
147937,medium,accepted,46.0,medium
147938,medium,accepted,82.0,medium
147939,small,accepted,35.0,small
147940,large,accepted,104.0,large
147941,small,accepted,20.0,small
147942,large,accepted,119.0,large
147943,large,accepted,99.0,large
147944,large,accepted,99.0,large
147945,medium,accepted,67.0,medium
147946,medium,accepted,46.0,medium
147947,medium,accepted,46.0,medium
147948,medium,accepted,46.0,medium
147949,large,accepted,104.0,large
147950,large,accepted,99.0,large
147951,large,accepted,99.0,large
147952,small,accepted,6.0,small
147953,large,accepted,99.0,large
147954,large,accepted,99.0,large
147955,large,accepted,109.0,large
147956,small,accepted,6.0,small
147957,small,accepted,21.0,small
147958,medium,accepted,67.0,medium
147959,small,accepted,6.0,small
147960,small,accepted,6.0,small
147961,medium,accepted,46.0,medium
147962,medium,accepted,74.0,medium
147963,medium,accepted,46.0,medium
147964,medium,accepted,53.0,medium
147965,small,accepted,6.0,small
147966,small,accepted,6.0,small
147967,medium,accepted,53.0,medium
147968,large,accepted,109.0,large
147969,small,accepted,21.0,small
147970,small,accepted,21.0,small
147971,medium,accepted,46.0,medium
147972,small,accepted,36.0,small
147973,small,accepted,36.0,small
147974,small,accepted,21.0,small
147975,medium,accepted,46.0,medium
147976,small,accepted,21.0,small
147977,large,accepted,114.0,large
147978,medium,accepted,46.0,medium
147979,medium,accepted,74.0,medium
147980,medium,accepted,53.0,medium
147981,medium,accepted,46.0,medium
147982,small,accepted,36.0,small
147983,medium,accepted,53.0,medium
147984,small,accepted,21.0,small
147985,small,accepted,36.0,small
147986,medium,accepted,60.0,medium
147987,large,accepted,114.0,large
147988,small,accepted,6.0,small
147989,large,accepted,114.0,large
147990,medium,accepted,67.0,medium
147991,medium,accepted,46.0,medium
147992,large,accepted,99.0,large
147993,medium,accepted,46.0,medium
147994,large,accepted,109.0,large
147995,small,accepted,5.0,small
147996,medium,accepted,53.0,medium
147997,small,accepted,36.0,small
147998,medium,accepted,60.0,medium
147999,medium,accepted,81.0,medium
148000,small,accepted,5.0,small
148001,small,accepted,5.0,small
148002,small,accepted,6.0,small
148003,small,accepted,6.0,small
148004,medium,accepted,46.0,medium
148005,small,accepted,6.0,small
148006,medium,accepted,46.0,medium
148007,large,accepted,104.0,large
148008,small,accepted,5.0,small
148009,small,accepted,36.0,small
148010,medium,accepted,67.0,medium
148011,medium,accepted,46.0,medium
148012,medium,accepted,88.0,medium
148013,small,accepted,36.0,small
148014,large,accepted,104.0,large
148015,small,accepted,7.0,small
148016,medium,accepted,47.0,medium
148017,large,accepted,104.0,large
148018,medium,accepted,81.0,medium
148019,small,accepted,6.0,small
148020,medium,accepted,53.0,medium
148021,large,accepted,109.0,large
148022,small,accepted,20.0,small
148023,medium,accepted,46.0,medium
148024,medium,accepted,46.0,medium
148025,small,accepted,21.0,small
148026,large,accepted,109.0,large
148027,medium,accepted,46.0,medium
148028,small,accepted,6.0,small
148029,medium,accepted,81.0,medium
148030,small,accepted,21.0,small
148031,small,accepted,21.0,small
148032,medium,accepted,46.0,medium
148033,small,accepted,5.0,small
148034,large,accepted,119.0,large
148035,large,accepted,104.0,large
148036,medium,accepted,46.0,medium
148037,large,accepted,109.0,large
148038,small,accepted,22.0,small
148039,medium,accepted,46.0,medium
148040,small,accepted,21.0,small
148041,medium,accepted,46.0,medium
148042,medium,accepted,46.0,medium
148043,medium,accepted,54.0,medium
148044,small,accepted,6.0,small
148045,medium,accepted,60.0,medium
148046,small,accepted,6.0,small
148047,large,accepted,114.0,large
148048,small,accepted,5.0,small
148049,medium,accepted,61.0,medium
148050,medium,accepted,53.0,medium
148051,small,accepted,6.0,small
148052,medium,accepted,61.0,medium
148053,large,accepted,119.0,large
148054,medium,accepted,88.0,medium
148055,large,accepted,109.0,large
148056,medium,accepted,74.0,medium
148057,large,accepted,104.0,large
148058,medium,accepted,46.0,medium
148059,medium,accepted,47.0,medium
148060,medium,accepted,54.0,medium
148061,small,accepted,21.0,small
148062,medium,accepted,74.0,medium
148063,small,accepted,35.0,small
148064,large,accepted,114.0,large
148065,medium,accepted,74.0,medium
148066,small,accepted,35.0,small
148067,small,accepted,21.0,small
148068,small,accepted,6.0,small
148069,small,accepted,6.0,small
148070,large,accepted,114.0,large
148071,medium,accepted,46.0,medium
148072,medium,accepted,46.0,medium
148073,medium,accepted,47.0,medium
148074,medium,accepted,74.0,medium
148075,medium,accepted,61.0,medium
148076,small,accepted,6.0,small
148077,large,accepted,124.0,large
148078,medium,accepted,81.0,medium
148079,medium,accepted,81.0,medium
148080,small,accepted,7.0,small
148081,medium,accepted,46.0,medium
148082,medium,accepted,53.0,medium
148083,small,accepted,20.0,small
148084,small,accepted,21.0,small
148085,small,accepted,20.0,small
148086,medium,accepted,61.0,medium
148087,small,accepted,22.0,small
148088,medium,accepted,68.0,medium
148089,medium,accepted,46.0,medium
148090,large,accepted,95.0,large
148091,small,accepted,37.0,small
148092,medium,accepted,81.0,medium
148093,large,accepted,124.0,large
148094,small,accepted,5.0,small
148095,small,accepted,6.0,small
148096,small,accepted,22.0,small
148097,small,accepted,6.0,small
148098,small,accepted,4.0,small
148099,large,accepted,100.0,large
148100,small,accepted,5.0,small
148101,large,accepted,105.0,large
148102,small,accepted,6.0,small
148103,large,accepted,114.0,large
148104,large,accepted,119.0,large
148105,medium,accepted,60.0,medium
148106,large,accepted,99.0,large
148107,medium,accepted,61.0,medium
148108,small,accepted,21.0,small
148109,large,accepted,119.0,large
148110,large,accepted,104.0,large
148111,medium,accepted,75.0,medium
148112,medium,accepted,46.0,medium
148113,medium,accepted,82.0,medium
148114,small,accepted,35.0,small
148115,large,accepted,114.0,large
148116,medium,accepted,61.0,medium
148117,medium,accepted,89.0,medium
148118,small,accepted,21.0,small
148119,large,accepted,109.0,large
148120,small,accepted,37.0,small
148121,medium,accepted,60.0,medium
148122,medium,accepted,53.0,medium
148123,medium,accepted,46.0,medium
148124,small,accepted,5.0,small
148125,medium,accepted,46.0,medium
148126,large,accepted,119.0,large
148127,large,accepted,95.0,large
148128,medium,accepted,48.0,medium
148129,small,accepted,6.0,small
148130,large,accepted,99.0,large
148131,medium,accepted,81.0,medium
148132,small,accepted,6.0,small
148133,small,accepted,4.0,small
148134,small,accepted,8.0,small
148135,medium,accepted,61.0,medium
148136,medium,accepted,81.0,medium
148137,medium,accepted,60.0,medium
148138,large,accepted,110.0,large
148139,medium,accepted,46.0,medium
148140,large,accepted,115.0,large
148141,small,accepted,5.0,small
148142,large,accepted,110.0,large
148143,medium,accepted,68.0,medium
148144,small,accepted,8.0,small
148145,medium,accepted,81.0,medium
148146,medium,accepted,53.0,medium
148147,large,accepted,104.0,large
148148,large,accepted,119.0,large
148149,small,accepted,19.0,small
148150,small,accepted,6.0,small
148151,small,accepted,6.0,small
148152,small,accepted,7.0,small
148153,small,accepted,21.0,small
148154,medium,accepted,46.0,medium
148155,small,accepted,6.0,small
148156,medium,accepted,81.0,medium
148157,small,accepted,37.0,small
148158,medium,accepted,88.0,medium
148159,small,accepted,21.0,small
148160,medium,accepted,89.0,medium
148161,small,accepted,23.0,small
148162,medium,accepted,68.0,medium
148163,large,accepted,114.0,large
148164,large,accepted,95.0,large
148165,small,accepted,19.0,small
148166,small,accepted,34.0,small
148167,medium,accepted,46.0,medium
148168,large,accepted,120.0,large
148169,medium,accepted,68.0,medium
148170,small,accepted,6.0,small
148171,large,accepted,109.0,large
148172,medium,accepted,46.0,medium
148173,medium,accepted,75.0,medium
148174,medium,accepted,53.0,medium
148175,medium,accepted,55.0,medium
148176,small,accepted,23.0,small
148177,small,accepted,5.0,small
148178,medium,accepted,60.0,medium
148179,small,accepted,21.0,small
148180,medium,accepted,62.0,medium
148181,medium,accepted,46.0,medium
148182,large,accepted,95.0,large
148183,large,accepted,104.0,large
148184,medium,accepted,53.0,medium
148185,medium,accepted,53.0,medium
148186,medium,accepted,46.0,medium
148187,medium,accepted,53.0,medium
148188,medium,accepted,53.0,medium
148189,large,accepted,109.0,large
148190,small,accepted,6.0,small
148191,large,accepted,99.0,large
148192,medium,accepted,53.0,medium
148193,small,accepted,6.0,small
148194,medium,accepted,67.0,medium
148195,large,accepted,114.0,large
148196,small,accepted,21.0,small
148197,medium,accepted,60.0,medium
148198,small,accepted,6.0,small
148199,medium,accepted,60.0,medium
148200,medium,accepted,46.0,medium
148201,medium,accepted,67.0,medium
148202,medium,accepted,46.0,medium
148203,medium,accepted,60.0,medium
148204,medium,accepted,74.0,medium
148205,small,accepted,6.0,small
148206,large,accepted,109.0,large
148207,medium,accepted,46.0,medium
148208,medium,accepted,46.0,medium
148209,medium,accepted,81.0,medium
148210,small,accepted,36.0,small
148211,large,accepted,99.0,large
148212,medium,accepted,53.0,medium
148213,small,accepted,21.0,small
148214,small,accepted,36.0,small
148215,medium,accepted,74.0,medium
148216,medium,accepted,46.0,medium
148217,large,accepted,99.0,large
148218,large,accepted,109.0,large
148219,medium,accepted,88.0,medium
148220,medium,accepted,60.0,medium
148221,large,accepted,104.0,large
148222,large,accepted,104.0,large
148223,large,accepted,114.0,large
148224,medium,accepted,67.0,medium
148225,medium,accepted,53.0,medium
148226,medium,accepted,60.0,medium
148227,large,accepted,99.0,large
148228,medium,accepted,74.0,medium
148229,large,accepted,109.0,large
148230,medium,accepted,46.0,medium
148231,medium,accepted,53.0,medium
148232,large,accepted,114.0,large
148233,medium,accepted,53.0,medium
148234,small,accepted,6.0,small
148235,large,accepted,114.0,large
148236,medium,accepted,47.0,medium
148237,medium,accepted,46.0,medium
148238,large,accepted,99.0,large
148239,large,accepted,109.0,large
148240,large,accepted,114.0,large
148241,medium,accepted,81.0,medium
148242,medium,accepted,46.0,medium
148243,large,accepted,109.0,large
148244,small,accepted,6.0,small
148245,medium,accepted,60.0,medium
148246,medium,accepted,81.0,medium
148247,medium,accepted,53.0,medium
148248,small,accepted,36.0,small
148249,small,accepted,36.0,small
148250,medium,accepted,54.0,medium
148251,small,accepted,5.0,small
148252,large,accepted,104.0,large
148253,small,accepted,5.0,small
148254,medium,accepted,46.0,medium
148255,large,accepted,119.0,large
148256,small,accepted,6.0,small
148257,small,accepted,6.0,small
148258,large,accepted,124.0,large
148259,small,accepted,21.0,small
148260,medium,accepted,53.0,medium
148261,small,accepted,36.0,small
148262,large,accepted,109.0,large
148263,medium,accepted,60.0,medium
148264,large,accepted,95.0,large
148265,medium,accepted,88.0,medium
148266,medium,accepted,81.0,medium
148267,medium,accepted,47.0,medium
148268,small,accepted,5.0,small
148269,medium,accepted,61.0,medium
148270,medium,accepted,54.0,medium
148271,medium,accepted,88.0,medium
148272,medium,accepted,81.0,medium
148273,large,accepted,99.0,large
148274,large,accepted,119.0,large
148275,small,accepted,36.0,small
148276,small,accepted,6.0,small
148277,large,accepted,109.0,large
148278,medium,accepted,68.0,medium
148279,medium,accepted,74.0,medium
148280,medium,accepted,61.0,medium
148281,large,accepted,99.0,large
148282,medium,accepted,46.0,medium
148283,medium,accepted,53.0,medium
148284,small,accepted,7.0,small
148285,large,accepted,119.0,large
148286,small,accepted,20.0,small
148287,large,accepted,99.0,large
148288,large,accepted,114.0,large
148289,small,accepted,36.0,small
148290,medium,accepted,75.0,medium
148291,large,accepted,99.0,large
148292,medium,accepted,53.0,medium
148293,small,accepted,20.0,small
148294,medium,accepted,60.0,medium
148295,medium,accepted,61.0,medium
148296,large,accepted,99.0,large
148297,medium,accepted,54.0,medium
148298,large,accepted,109.0,large
148299,small,accepted,21.0,small
148300,medium,accepted,82.0,medium
148301,small,accepted,21.0,small
148302,large,accepted,99.0,large
148303,medium,accepted,89.0,medium
148304,medium,accepted,89.0,medium
148305,medium,accepted,48.0,medium
148306,small,accepted,7.0,small
148307,small,accepted,20.0,small
148308,small,accepted,22.0,small
148309,medium,accepted,67.0,medium
148310,medium,accepted,74.0,medium
148311,medium,accepted,53.0,medium
148312,large,accepted,99.0,large
148313,small,accepted,22.0,small
148314,medium,accepted,81.0,medium
148315,medium,accepted,74.0,medium
148316,large,accepted,99.0,large
148317,medium,accepted,75.0,medium
148318,large,accepted,114.0,large
148319,large,accepted,104.0,large
148320,medium,accepted,48.0,medium
148321,large,accepted,124.0,large
148322,medium,accepted,74.0,medium
148323,small,accepted,35.0,small
148324,medium,accepted,60.0,medium
148325,medium,accepted,53.0,medium
148326,small,accepted,7.0,small
148327,large,accepted,99.0,large
148328,medium,accepted,55.0,medium
148329,small,accepted,21.0,small
148330,large,accepted,99.0,large
148331,large,accepted,99.0,large
148332,large,accepted,114.0,large
148333,large,accepted,100.0,large
148334,small,accepted,21.0,small
148335,medium,accepted,53.0,medium
148336,large,accepted,124.0,large
148337,medium,accepted,60.0,medium
148338,small,accepted,6.0,small
148339,large,accepted,99.0,large
148340,medium,accepted,81.0,medium
148341,medium,accepted,89.0,medium
148342,medium,accepted,53.0,medium
148343,medium,accepted,60.0,medium
148344,medium,accepted,82.0,medium
148345,small,accepted,37.0,small
148346,medium,accepted,46.0,medium
148347,small,accepted,21.0,small
148348,small,accepted,20.0,small
148349,medium,accepted,53.0,medium
148350,small,accepted,21.0,small
148351,small,accepted,6.0,small
148352,small,accepted,5.0,small
148353,medium,accepted,61.0,medium
148354,medium,accepted,46.0,medium
148355,small,accepted,35.0,small
148356,small,accepted,6.0,small
148357,large,accepted,114.0,large
148358,small,accepted,36.0,small
148359,medium,accepted,46.0,medium
148360,small,accepted,21.0,small
148361,large,accepted,105.0,large
148362,large,accepted,99.0,large
148363,small,accepted,6.0,small
148364,medium,accepted,74.0,medium
148365,small,accepted,21.0,small
148366,small,accepted,6.0,small
148367,small,accepted,4.0,small
148368,small,accepted,21.0,small
148369,large,accepted,95.0,large
148370,small,accepted,21.0,small
148371,large,accepted,100.0,large
148372,small,accepted,8.0,small
148373,small,accepted,19.0,small
148374,medium,accepted,62.0,medium
148375,medium,accepted,47.0,medium
148376,small,accepted,21.0,small
148377,small,accepted,6.0,small
